IN1,IN2,IN3,IN4,IN5,Out1,Out2
0.8738634659,0.7431198898,0.1797190569,0.900654423,0.09306675245,0.7397780596,0.1236610317
0.8720131174,0.7661245967,0.1838962014,0.9020364595,0.09615812123,0.8356074396,-0.003687546497
0.864501255,0.8061089681,0.1951464099,0.8950199665,0.1000524429,0.7397780596,-0.003687546497
0.8606072381,0.8362341794,0.1973227373,0.8886767733,0.09579679241,0.7397780596,0.1236610317
0.8630099294,0.7635228739,0.211925192,0.8885704628,0.09619826888,0.6439486796,0.1236610317
0.8686438262,0.6861558538,0.2303888727,0.894913656,0.1108923075,0.5481192996,0.1236610317
0.8659097292,0.7101190901,0.2277737696,0.8924330776,0.1247833932,0.4522899195,0.2510096099
0.8601653639,0.7376425787,0.2172080512,0.889810752,0.1290791913,0.4522899195,0.2510096099
0.8565199012,0.7409289654,0.2136451926,0.8882515313,0.1600731744,0.3564605395,0.2510096099
0.8582873983,0.7455846799,0.2115390694,0.8814830961,0.1866509164,0.2606311595,0.3783581881
0.8638108265,0.7720127062,0.2070635574,0.8781520338,0.1863698828,0.2606311595,0.3783581881
0.8632032494,0.786390648,0.2102051913,0.8760258238,0.1886181511,0.3564605395,0.3783581881
0.8618776266,0.8004947242,0.2135398865,0.8753525239,0.1833588094,0.3564605395,0.3783581881
0.8604415353,0.8307568683,0.2141015193,0.8739350506,0.1809499506,0.4522899195,0.3783581881
0.859806341,0.7376425787,0.2191386642,0.880030186,0.1856472252,0.4522899195,0.3783581881
0.8585083354,0.6873882489,0.2182786638,0.8915825936,0.1863297352,0.5481192996,0.3783581881
0.8620985638,0.7676308573,0.217717031,0.899166076,0.1844829435,0.5481192996,0.3783581881
0.8684781234,0.7792701435,0.2262819323,0.9025325752,0.186128997,0.6439486796,0.3783581881
0.8715712432,0.7728343028,0.2263521364,0.8984219025,0.1846033864,0.6439486796,0.3783581881
0.8769565857,0.7524313188,0.2252113196,0.897465108,0.1827565947,0.7397780596,0.3783581881
0.8827285682,0.754759176,0.2257905035,0.9007252967,0.1830376282,0.7397780596,0.3783581881
0.8849931738,0.7438045537,0.2212096854,0.8941340457,0.1844829435,0.7397780596,0.3783581881
0.8802430255,0.7175134602,0.2237194823,0.8976422922,0.1859282587,0.7397780596,0.3783581881
0.868201952,0.6876621144,0.2178223371,0.8994850075,0.1859282587,0.7397780596,0.3783581881
0.8609110267,0.660686357,0.2110651916,0.8952325875,0.1859282587,0.7397780596,0.2510096099
0.8647221922,0.6597278275,0.2182786638,0.8934607458,0.1859282587,0.7397780596,0.2510096099
0.8681743348,0.7328499314,0.224790095,0.8950199665,0.1859282587,0.8356074396,0.2510096099
0.8678705463,0.7969344719,0.2276333614,0.8956578295,0.1822748229,0.8356074396,0.2510096099
0.8675391406,0.7887185052,0.2211394813,0.8916180305,0.1704312672,0.8356074396,0.2510096099
0.867235352,0.7924156902,0.2129607026,0.8914762831,0.1636463149,0.8356074396,0.2510096099
0.8593920839,0.7580455627,0.2153476423,0.88938551,0.1648507443,0.8356074396,0.2510096099
0.846494879,0.7199782502,0.2190684601,0.883219501,0.1640477914,0.8356074396,0.2510096099
0.8356965768,0.7195674519,0.21582152,0.8869758053,0.1650514826,0.9314368197,0.2510096099
0.8373812224,0.6942348878,0.2088537622,0.8888893943,0.1573431345,1.0272662,0.1236610317
0.8466605818,0.6830063999,0.2096435584,0.8880743471,0.1442550017,1.0272662,0.1236610317
0.8513002616,0.717650393,0.2137856009,0.884707848,0.1357838483,1.12309558,-0.003687546497
0.8599444267,0.7470909404,0.21513703,0.8856292056,0.1339772042,1.12309558,-0.003687546497
0.8593092325,0.7462693438,0.2172431532,0.8890311416,0.1364262106,1.21892496,-0.003687546497
0.8558570899,0.7454477471,0.2081341701,0.8805263016,0.1478682899,1.31475434,-0.1310361247
0.8516040501,0.7629751428,0.1964627369,0.8753170871,0.2281234352,1.31475434,-0.1310361247
0.8397010623,0.7872122446,0.1831415072,0.8718797143,0.3406974359,1.21892496,-0.1310361247
0.8321063484,0.8039180436,0.1828606908,0.8719151511,0.3849401423,1.12309558,-0.1310361247
0.8342328683,0.8218562377,0.2065721286,0.8910156043,0.3901593363,1.0272662,-0.003687546497
0.8402810222,0.7906355641,0.2204900933,0.9086277105,0.3932507051,0.9314368197,-0.003687546497
0.8450587877,0.7757098912,0.218348868,0.9099034365,0.3924477522,0.9314368197,0.1236610317
0.8474062447,0.798714598,0.2276333614,0.9116752782,0.3943346916,0.8356074396,0.2510096099
0.8447826162,0.7288788808,0.2295288723,0.9039500485,0.3926083428,0.7397780596,0.2510096099
0.8360003654,0.6615079537,0.2088537622,0.8899170625,0.3867467864,0.6439486796,0.3783581881
0.8316092399,0.7109406868,0.2091345786,0.8933898722,0.3745419019,0.6439486796,0.5057067663
0.8274114345,0.7983037997,0.2237194823,0.9051549008,0.3349964701,0.5481192996,0.5057067663
0.8144866124,0.8350017844,0.2371460182,0.909797126,0.2888668243,0.4522899195,0.6330553445
0.8077480299,0.7813241351,0.2411652034,0.9139077987,0.2460292855,0.4522899195,0.6330553445
0.809322207,0.7373687131,0.2334252004,0.9106830469,0.2113015713,0.4522899195,0.5057067663
0.809322207,0.7581824955,0.2257905035,0.9033476223,0.2078488737,0.4522899195,0.5057067663
0.8036330759,0.7679047228,0.2282827494,0.9031704382,0.2090533031,0.4522899195,0.3783581881
0.8012303846,0.759141025,0.2355664257,0.8988471445,0.2090934508,0.4522899195,0.3783581881
0.8087146299,0.7477756043,0.2258607076,0.8953743348,0.211341719,0.4522899195,0.3783581881
0.8067538129,0.7443522849,0.2075023331,0.8912636621,0.2143126448,0.4522899195,0.2510096099
0.8008437447,0.7491449321,0.2091345786,0.8859127003,0.2142323495,0.4522899195,0.2510096099
0.8007056589,0.7574978316,0.2123990697,0.890023373,0.2112614237,0.4522899195,0.1236610317
0.8005675732,0.7590040922,0.2134345803,0.892362204,0.2070860684,0.4522899195,0.1236610317
0.7991038648,0.6993014006,0.2051504954,0.8862316318,0.2090533031,0.3564605395,-0.003687546497
0.8036330759,0.6441174907,0.2103982526,0.8887830838,0.2120643766,0.3564605395,0.1236610317
0.8042958873,0.7084758968,0.2191386642,0.88938551,0.2152761883,0.3564605395,0.1236610317
0.7971154306,0.7636598067,0.226773361,0.8967918082,0.235189421,0.3564605395,0.1236610317
0.7955412535,0.7635228739,0.2169272347,0.894913656,0.2883047572,0.4522899195,0.1236610317
0.7962869164,0.7632490083,0.2002888609,0.8826525116,0.3284925514,0.4522899195,0.2510096099
0.7915367681,0.7629751428,0.1956027366,0.8743602926,0.3286129943,0.4522899195,0.2510096099
0.7802137402,0.76283821,0.1898635507,0.8730845666,0.3692825602,0.4522899195,0.2510096099
0.7751321862,0.7706433784,0.1951464099,0.8709229198,0.4158136824,0.4522899195,0.2510096099
0.7762092547,0.7915940935,0.2073619249,0.8613904116,0.4131639378,0.5481192996,0.3783581881
0.7820364715,0.7724235045,0.2217888693,0.8587326491,0.4096710925,0.5481192996,0.5057067663
0.7840525228,0.7023139217,0.2352856093,0.8580947861,0.4018423015,0.6439486796,0.3783581881
0.7840525228,0.6493209363,0.2430607144,0.8582719702,0.3842977799,0.6439486796,0.3783581881
0.7840525228,0.6868405177,0.2382868349,0.8653239001,0.3660707485,0.7397780596,0.2510096099
0.7856266999,0.7581824955,0.2346011192,0.8793214493,0.3637823326,0.8356074396,0.2510096099
0.785654317,0.7629751428,0.2283880556,0.8999811232,0.3740601301,0.8356074396,0.1236610317
0.7834173286,0.7487341338,0.2123990697,0.9000519968,0.3741404254,0.9314368197,-0.003687546497
0.7830030715,0.7190197208,0.2100647831,0.8969689923,0.4344020427,1.0272662,-0.003687546497
0.7817879172,0.6871143833,0.2163831529,0.8994850075,0.5181098856,1.0272662,-0.1310361247
0.7785014774,0.7354516542,0.2154178464,0.8920787093,0.5481804728,0.9314368197,0.1236610317
0.7728951978,0.7877599757,0.2004292691,0.8865151265,0.5664877996,0.8356074396,0.3783581881
0.7651623983,0.7672200589,0.2066423328,0.8893500731,0.5684550343,0.8356074396,0.3783581881
0.7598599072,0.7514727893,0.2179978474,0.8971461765,0.5721887654,0.7397780596,0.3783581881
0.7527070676,0.7214845108,0.2166815204,0.898528213,0.551793761,0.7397780596,0.3783581881
0.7456646966,0.705874174,0.2327056083,0.9033476223,0.4649142541,0.7397780596,0.5057067663
0.746520828,0.7124469474,0.2310733627,0.9040917958,0.3616545073,0.6439486796,0.5057067663
0.7511052734,0.7124469474,0.2270717285,0.9035248065,0.3296166855,0.6439486796,0.5057067663
0.7573743645,0.6957411484,0.2187174395,0.9075646055,0.3313430343,0.6439486796,0.5057067663
0.7609645928,0.7060111068,0.1987092684,0.907458295,0.3296166855,0.6439486796,0.5057067663
0.7628701755,0.7327129986,0.204220291,0.9088048947,0.3290947661,0.7397780596,0.3783581881
0.7626768556,0.7288788808,0.2115039673,0.9045879115,0.3317846584,0.8356074396,0.2510096099
0.7594180329,0.7572239661,0.2136451926,0.8976422922,0.3329489401,0.7397780596,0.2510096099
0.7575953016,0.8158311954,0.2155407036,0.8962602557,0.3364016377,0.7397780596,0.3783581881
0.7554687817,0.7774900173,0.1986390643,0.8832549378,0.349088294,0.6439486796,0.3783581881
0.7444495424,0.6930024928,0.1803684449,0.8446642262,0.3977472415,0.5481192996,0.5057067663
0.7402241198,0.6673960631,0.1898986527,0.8299225035,0.4871560502,0.5481192996,0.5057067663
0.7400584169,0.6873882489,0.2219292775,0.84618801,0.5304753607,0.4522899195,0.6330553445
0.7385670913,0.7124469474,0.2418145914,0.8670603049,0.5197960868,0.4522899195,0.6330553445
0.7363853372,0.7113514852,0.2335305065,0.8926456986,0.5173069327,0.3564605395,0.7604039227
0.7352530344,0.7600995544,0.2257905035,0.8992015128,0.4863129496,0.3564605395,0.7604039227
0.741245954,0.8066566992,0.2294235662,0.897465108,0.4344421904,0.3564605395,0.8877525009
0.7464379766,0.8037811109,0.2282125453,0.8992015128,0.4166166354,0.3564605395,0.7604039227
0.7519890219,0.7722865717,0.2092574358,0.8973233607,0.416094716,0.4522899195,0.7604039227
0.7546126503,0.736820982,0.2098190687,0.8979257868,0.4155727966,0.4522899195,0.7604039227
0.76021893,0.734356192,0.2148562135,0.8969335555,0.4362488345,0.4522899195,0.7604039227
0.7590866272,0.7310698053,0.2165060101,0.8941340457,0.5150988122,0.4522899195,0.7604039227
0.7552754617,0.7216214436,0.2122762125,0.8914054095,0.5794554894,0.5481192996,0.6330553445
0.7570705759,0.7180611913,0.2134345803,0.8974296712,0.5813424288,0.5481192996,0.6330553445
0.7509948048,0.7214845108,0.214505193,0.9017884017,0.5813424288,0.5481192996,0.6330553445
0.7412735712,0.7179242585,0.205501516,0.8887122101,0.5770466307,0.4522899195,0.6330553445
0.7422401711,0.7124469474,0.2075374351,0.8789316441,0.557133398,0.4522899195,0.7604039227
0.7495310964,0.7035463168,0.2236317272,0.890235994,0.522044355,0.4522899195,0.7604039227
0.7551926103,0.7053264429,0.2226839717,0.8991306392,0.4753927898,0.4522899195,0.6330553445
0.7589209244,0.7223061075,0.2128553964,0.8938859878,0.4448805785,0.4522899195,0.6330553445
0.7710172322,0.7521574532,0.2419549996,0.919790313,0.459132993,0.4522899195,0.6330553445
0.7919234081,0.7839258579,0.2729852159,0.9607907293,0.4837033526,0.4522899195,0.6330553445
0.7961764478,0.8020009847,0.2445701027,0.9719533318,0.4957074989,0.4522899195,0.6330553445
0.7912882138,0.8015901864,0.220963971,0.9571052986,0.4984375389,0.4522899195,0.6330553445
0.7923376652,0.7794070762,0.2294937703,0.9240427331,0.4621039188,0.4522899195,0.6330553445
0.7950717621,0.7585932938,0.2217888693,0.8911219148,0.4182626889,0.3564605395,0.3783581881
0.8004847218,0.747364806,0.2156460097,0.8793214493,0.4186641653,0.2606311595,0.2510096099
0.8058148301,0.7521574532,0.2013243715,0.8911927885,0.425971037,0.3564605395,0.2510096099
0.8086593956,0.7703695128,0.1782974237,0.8939922983,0.4270148758,0.3564605395,0.1236610317
0.8115039611,0.6901269044,0.1761561984,0.8891374521,0.4781629774,0.4522899195,0.1236610317
0.8114211097,0.6505533314,0.2035358009,0.8745020399,0.5365376554,0.4522899195,0.1236610317
0.8073061557,0.7317544692,0.2360227524,0.8682651573,0.5348514542,0.5481192996,-0.003687546497
0.811862984,0.7466801421,0.2356366298,0.8713127249,0.5347711589,0.5481192996,-0.003687546497
0.8268590916,0.7569501005,0.2226839717,0.8652175896,0.5649220414,0.6439486796,-0.003687546497
0.839259188,0.7666723278,0.2148562135,0.8587326491,0.5986059168,0.6439486796,-0.1310361247
0.8459701533,0.777079219,0.2159970303,0.8609651696,0.6323700875,0.8356074396,-0.1310361247
0.8501955759,0.7824195974,0.2122060084,0.8585554649,0.7011430059,0.9314368197,-0.2583847029
0.8471024561,0.7865275807,0.2014998818,0.8539841134,0.7321771366,0.8356074396,-0.1310361247
0.8440369534,0.7453108143,0.1932157969,0.8530627557,0.7709196155,0.7397780596,-0.003687546497
0.8473233932,0.6987536695,0.1987443705,0.8592287647,0.8225896365,0.7397780596,0.1236610317
0.8486213989,0.7168287963,0.2004643712,0.8743248558,0.8280095687,0.6439486796,0.2510096099
0.8456939819,0.7347669903,0.2046766177,0.8829714431,0.8278891258,0.6439486796,0.3783581881
0.8434017592,0.7388749737,0.2141015193,0.8866923106,0.8262029247,0.5481192996,0.5057067663
0.8423523078,0.734356192,0.2136451926,0.8990243287,0.7813178559,0.5481192996,0.5057067663
0.8380440338,0.740518167,0.2135047844,0.9014694702,0.6980114895,0.4522899195,0.6330553445
0.834757594,0.7599626216,0.2129256005,0.901930149,0.6654116005,0.4522899195,0.6330553445
0.8386239938,0.7672200589,0.2143472337,0.902355391,0.6654918958,0.4522899195,0.6330553445
0.843954102,0.7540745121,0.2482031654,0.8869758053,0.6579842859,0.4522899195,0.6330553445
0.8375745424,0.7464062765,0.2790578713,0.8728010719,0.6506774143,0.4522899195,0.5057067663
0.8276599887,0.7491449321,0.2665615399,0.8839282376,0.6285159134,0.5481192996,0.5057067663
0.8280742458,0.761605815,0.2442717352,0.8903777413,0.5934670181,0.5481192996,0.5057067663
0.832023497,0.8037811109,0.2226313186,0.8955869558,0.5831892206,0.5481192996,0.3783581881
0.8363041539,0.8109016154,0.2153476423,0.9097616892,0.592222441,0.5481192996,0.3783581881
0.839452508,0.7679047228,0.2148562135,0.9082379054,0.591660374,0.5481192996,0.3783581881
0.8459977705,0.7557177055,0.2056419242,0.8972879238,0.5857185223,0.6439486796,0.2510096099
0.8499470216,0.8369188433,0.2069582512,0.897465108,0.5862002941,0.7397780596,0.1236610317
0.8512174101,0.9396184275,0.2070635574,0.894913656,0.5858389652,0.7397780596,0.1236610317
0.8481519075,0.9297592674,0.2012190653,0.8884287155,0.6526847966,0.7397780596,0.1236610317
0.8387896966,0.8391097678,0.1934966133,0.8786481494,0.783004057,0.7397780596,0.1236610317
0.8303664686,0.7450369487,0.1867219168,0.8684423414,0.889194582,0.6439486796,0.2510096099
0.8335424398,0.7936480852,0.1845806915,0.8705331146,0.9381747107,0.6439486796,0.2510096099
0.8411095365,0.8215823721,0.1840015076,0.8707457356,0.933477436,0.6439486796,0.2510096099
0.8486766331,0.6920439633,0.1861778349,0.8704976778,0.9824977124,0.6439486796,0.3783581881
0.8533991643,0.6821848033,0.21513703,0.8717025301,1.041755639,0.5481192996,0.3783581881
0.8450587877,0.7192935863,0.2384272432,0.8790379546,1.037580283,0.5481192996,0.3783581881
0.8396734451,0.7662615295,0.235777038,0.8917597778,1.016382326,0.4522899195,0.5057067663
0.8426284792,0.8663593908,0.2320737713,0.8951617138,0.934159946,0.3564605395,0.6330553445
0.8465777304,0.7709172439,0.240287652,0.9041981063,0.8703251881,0.3564605395,0.6330553445
0.8500022559,0.6041331193,0.2387782637,0.9106121732,0.8572370554,0.3564605395,0.6330553445
0.8564922841,0.6435697596,0.2328460165,0.9160694455,0.7676275085,0.3564605395,0.7604039227
0.8605243867,0.7618796805,0.2349521398,0.9186208975,0.6837189273,0.2606311595,0.7604039227
0.8621261809,0.7310698053,0.220963971,0.9169553664,0.6829159744,0.2606311595,0.8877525009
0.865854495,0.7180611913,0.2236317272,0.9120650834,0.6783792903,0.2606311595,0.8877525009
0.8686162091,0.7302482086,0.228668872,0.9030641277,0.6768938274,0.2606311595,0.8877525009
0.8692514033,0.6713671137,0.2212096854,0.9042335432,0.643330395,0.2606311595,1.015101079
0.8628994608,0.6914962322,0.2154178464,0.9060053848,0.5742362954,0.06897239942,1.015101079
0.8555533013,0.7802286729,0.2142068255,0.9059345112,0.5395085812,0.06897239942,1.015101079
0.8561884955,0.7828303957,0.2167868265,0.9130218779,0.5049414576,0.06897239942,0.8877525009
0.8531782272,0.7573608988,0.2198231542,0.9126320727,0.4704546293,0.1648017794,0.7604039227
0.8515211987,0.7223061075,0.2249305032,0.9062534427,0.4678851799,0.2606311595,0.6330553445
0.8540067414,0.7324391331,0.2227892779,0.9069621794,0.4686479852,0.3564605395,0.5057067663
0.8616843066,0.7598256889,0.215786418,0.9063597532,0.4730642263,0.4522899195,0.3783581881
0.8722064374,0.7716019078,0.2169272347,0.9050131535,0.4735861457,0.4522899195,0.2510096099
0.8824800139,0.7644814033,0.2021843718,0.9060762585,0.4748307227,0.5481192996,0.1236610317
0.8960676474,0.6906746355,0.1913202859,0.9043752905,0.4928168684,0.6439486796,-0.1310361247
0.9027509956,0.6196065233,0.1844227322,0.8943466667,0.5649220414,0.6439486796,-0.1310361247
0.9014529899,0.6658898026,0.172716197,0.882369017,0.6257858735,0.6439486796,-0.1310361247
0.8946591732,0.6841018622,0.179789261,0.8780102864,0.6679007546,0.5481192996,-0.003687546497
0.8915660534,0.7280572842,0.1921451842,0.8746437873,0.7155158633,0.5481192996,0.1236610317
0.8916765219,0.8376035072,0.2112407019,0.8766991236,0.7128661187,0.4522899195,0.1236610317
0.8917593734,0.8061089681,0.2484137777,0.8702141831,0.7102565216,0.4522899195,0.2510096099
0.8918698419,0.7422982932,0.2821293011,0.8614967221,0.7038328982,0.3564605395,0.2510096099
0.8970342473,0.7098452246,0.2659121519,0.8639773004,0.70363216,0.3564605395,0.3783581881
0.9064240753,0.6936871567,0.2367774466,0.8704976778,0.7007415294,0.2606311595,0.5057067663
0.9108704351,0.7261402253,0.2243864213,0.8775850444,0.6612362453,0.2606311595,0.5057067663
0.9116989493,0.7212106452,0.2206831546,0.8794277598,0.6095260767,0.1648017794,0.5057067663
0.9125550807,0.7056003084,0.2234211148,0.884920469,0.5694185778,0.1648017794,0.5057067663
0.9076944638,0.7165549307,0.2290725456,0.893425309,0.5440051176,0.1648017794,0.5057067663
0.8990779158,0.7324391331,0.2234211148,0.8929646302,0.5414758159,0.1648017794,0.5057067663
0.8983046358,0.7618796805,0.1879680397,0.8969689923,0.5428006882,0.2606311595,0.6330553445
0.9011768185,0.7843366563,0.1612904783,0.9041981063,0.5481001776,0.2606311595,0.6330553445
0.8984703387,0.7654399328,0.1704345635,0.9067849952,0.5487023922,0.3564605395,0.6330553445
0.8970342473,0.7544853105,0.1837908952,0.9094073209,0.5527573045,0.3564605395,0.6330553445
0.8944106189,0.7621535461,0.2012190653,0.9054738323,0.5521149422,0.3564605395,0.7604039227
0.8968133102,0.7674939245,0.2123990697,0.9029223803,0.5047407194,0.4522899195,0.7604039227
0.9041042355,0.7565393022,0.2161023365,0.9022845173,0.4531509936,0.4522899195,0.6330553445
0.8984703387,0.7149117374,0.2399190805,0.8962956925,0.4506618396,0.4522899195,0.5057067663
0.8923117162,0.6951934173,0.2531701061,0.8959058873,0.4526692219,0.4522899195,0.5057067663
0.8915660534,0.7180611913,0.251169289,0.8968981187,0.4252082317,0.4522899195,0.5057067663
0.8975865902,0.7425721587,0.24606194,0.8990243287,0.3644246949,0.3564605395,0.5057067663
0.9053470068,0.7470909404,0.2302835665,0.8996621917,0.3103056675,0.3564605395,0.5057067663
0.9098209837,0.7298374103,0.226106422,0.8968981187,0.2887463813,0.3564605395,0.5057067663
0.9102352408,0.7153225357,0.2219292775,0.904056359,0.2950897095,0.2606311595,0.5057067663
0.911643715,0.7292896792,0.2248602991,0.908308779,0.2980606353,0.2606311595,0.5057067663
0.9092686409,0.7592779577,0.2225611145,0.9056155797,0.2951700048,0.2606311595,0.5057067663
0.9132455092,0.7728343028,0.213241519,0.9068913057,0.2972175348,0.2606311595,0.3783581881
0.9274131026,0.7631120756,0.2020790657,0.8975359817,0.2980204877,0.2606311595,0.3783581881
0.9426301474,0.7724235045,0.1910043674,0.8850267795,0.2962941389,0.2606311595,0.3783581881
0.9572119979,0.7321652675,0.186862325,0.886621437,0.3165687004,0.3564605395,0.2510096099
0.9645857746,0.6675329959,0.1927594702,0.8829360063,0.4128829042,0.3564605395,0.2510096099
0.9690321344,0.6549351803,0.1989374318,0.8879325998,0.4987988677,0.3564605395,0.1236610317
0.9669056145,0.7455846799,0.2002888609,0.8891374521,0.5012478741,0.3564605395,0.1236610317
0.9665465916,0.8265119521,0.200359065,0.8805263016,0.4986382771,0.3564605395,0.1236610317
0.9678998316,0.7455846799,0.2027811068,0.8714190354,0.524653952,0.3564605395,-0.003687546497
0.9621554662,0.6709563154,0.2062211081,0.8666704998,0.5636373167,0.4522899195,-0.003687546497
0.9564939523,0.604954716,0.2117145796,0.8707811724,0.5668491285,0.2606311595,0.1236610317
0.9535665353,0.596875682,0.2234913189,0.8757777659,0.565082632,0.1648017794,0.2510096099
0.94666225,0.6845126605,0.2267909121,0.88513309,0.5655644038,0.1648017794,0.2510096099
0.935698245,0.7325760659,0.2268611162,0.8889248311,0.4903678619,0.1648017794,0.2510096099
0.9337926622,0.736820982,0.233846425,0.8912636621,0.3949369063,0.1648017794,0.1236610317
0.9374933591,0.7147748046,0.2372864264,0.8937442405,0.3790785859,0.1648017794,0.1236610317
0.9421054217,0.6478146758,0.2362860178,0.8990597655,0.3753047071,0.1648017794,0.1236610317
0.9487059185,0.6894422405,0.2343905069,0.898528213,0.3753047071,0.2606311595,0.1236610317
0.9493411127,0.749829596,0.2352856093,0.8971461765,0.3775128277,0.2606311595,0.1236610317
0.9499486898,0.6919070306,0.2327758124,0.8973233607,0.3788377,0.2606311595,0.1236610317
0.9505838841,0.6480885413,0.2263872384,0.8960830715,0.3781150424,0.1648017794,0.2510096099
0.9522961468,0.6735580382,0.2192088683,0.8982447183,0.3812064112,0.1648017794,0.2510096099
0.954477901,0.6887575766,0.21513703,0.903631117,0.3840167464,0.1648017794,0.2510096099
0.9612441005,0.6550721131,0.2184892762,0.9072811109,0.3842174847,0.2606311595,0.1236610317
0.9688111972,0.6727364415,0.2160672344,0.905757327,0.3844182229,0.2606311595,0.1236610317
0.9704682257,0.6725995087,0.2166464183,0.9054029587,0.3852613235,0.2606311595,-0.003687546497
0.9759088025,0.6976582073,0.2162076426,0.900441802,0.3840167464,0.3564605395,-0.1310361247
0.9786981338,0.7524313188,0.2139962132,0.8999811232,0.3834145317,0.3564605395,-0.1310361247
0.9758259511,0.7502403943,0.2095031502,0.9012568492,0.3833342364,0.3564605395,-0.2583847029
0.9659390145,0.7687263195,0.2057823324,0.8939568615,0.3836554176,0.4522899195,-0.3857332811
0.9498382212,0.7742036306,0.210643967,0.8943112298,0.4393000556,0.3564605395,-0.3857332811
0.9437624502,0.7761206895,0.2163480508,0.8926456986,0.4996419683,0.3564605395,-0.3857332811
0.9437624502,0.773382034,0.2234913189,0.8916534673,0.5005252165,0.3564605395,-0.3857332811
0.9469108043,0.7391488393,0.2157162139,0.8917952146,0.5030946659,0.2606311595,-0.3857332811
0.9501143927,0.7153225357,0.211925192,0.8890665785,0.5015690553,0.2606311595,-0.3857332811
0.9516333354,0.7551699744,0.2215256039,0.887471921,0.4844260102,0.2606311595,-0.3857332811
0.9519095068,0.8232255655,0.2179978474,0.8878262893,0.4655164688,0.2606311595,-0.3857332811
0.9474907642,0.7785854796,0.2096435584,0.889810752,0.46379012,0.2606311595,-0.3857332811
0.9487611527,0.7056003084,0.2147860094,0.8867277475,0.4679253275,0.2606311595,-0.3857332811
0.9587309407,0.7261402253,0.2135398865,0.8876491051,0.4704546293,0.1648017794,-0.5130818593
0.965248586,0.7720127062,0.2153476423,0.8934607458,0.4699327099,0.2606311595,-0.3857332811
0.9693911572,0.8156942626,0.2150668258,0.8881806576,0.4676844417,0.3564605395,-0.3857332811
0.9715452942,0.824731826,0.2029917191,0.8806326121,0.5245736567,0.4522899195,-0.3857332811
0.9684245572,0.8178851871,0.1964276349,0.8746083504,0.6284757658,0.5481192996,-0.3857332811
0.962707809,0.7295635447,0.1967084513,0.8785064021,0.7047562941,0.6439486796,-0.3857332811
0.9564111008,0.6667113993,0.1969366147,0.8854874583,0.737356183,0.8356074396,-0.3857332811
0.9583719179,0.7209367797,0.2122762125,0.8819792118,0.7331406801,0.9314368197,-0.3857332811
0.9606089063,0.7887185052,0.2185770313,0.8731554403,0.728162372,1.0272662,-0.3857332811
0.9606089063,0.8208977082,0.2094329461,0.8682297204,0.7222205203,1.12309558,-0.3857332811
0.9606089063,0.8233624982,0.2314243833,0.8619574009,0.717483098,1.21892496,-0.2583847029
0.9606089063,0.765303,0.2485717369,0.8541612976,0.7553824763,1.31475434,-0.2583847029
0.9627906604,0.702176989,0.2411652034,0.8527792611,0.8048042291,1.21892496,-0.2583847029
0.9699711171,0.7138162752,0.2411652034,0.8537006187,0.8070926449,1.21892496,-0.2583847029
0.9758535682,0.7416136293,0.2221398898,0.8527438242,0.8416597685,1.12309558,-0.1310361247
0.9769306367,0.7637967394,0.214505193,0.8600438119,0.9017607953,1.12309558,-0.1310361247
0.9778696195,0.7785854796,0.2206480525,0.8735098086,0.9191848739,1.0272662,-0.1310361247
0.9753840768,0.7967975391,0.210643967,0.8801010596,0.9162540957,0.9314368197,-0.003687546497
0.9688664315,0.7661245967,0.204852128,0.883644743,0.9544746551,0.9314368197,-0.003687546497
0.964668626,0.7190197208,0.204852128,0.8853811478,1.033966995,0.8356074396,-0.003687546497
0.9598632435,0.7562654366,0.2089239663,0.8882160945,1.074074494,0.8356074396,0.1236610317
0.9478774042,0.7826934629,0.2073619249,0.8887122101,1.074676709,0.7397780596,0.1236610317
0.9187137031,0.8072044303,0.2069582512,0.891086478,1.072709474,0.6439486796,0.2510096099
0.883474231,0.7866645135,0.2085729458,0.8953034612,0.9942609728,0.6439486796,0.3783581881
0.8592263811,0.7339453937,0.2129256005,0.898740834,0.8366814604,0.5481192996,0.3783581881
0.8426837135,0.7587302266,0.2126798861,0.8959058873,0.7526122887,0.4522899195,0.5057067663
0.8339014626,0.809258422,0.2178223371,0.8975714185,0.7224614062,0.4522899195,0.5057067663
0.8300902971,0.7398335031,0.2244917275,0.9051903377,0.6757295457,0.3564605395,0.6330553445
0.8285161201,0.6887575766,0.2230700943,0.9015403438,0.6185191495,0.3564605395,0.6330553445
0.8233517147,0.7948804802,0.2263872384,0.9005835493,0.5764042683,0.2606311595,0.7604039227
0.8237107375,0.8226778343,0.2277035655,0.9014694702,0.5755210201,0.2606311595,0.7604039227
0.8261962802,0.8324000616,0.2301080562,0.898953455,0.5474979629,0.2606311595,0.6330553445
0.8340671655,0.7843366563,0.2260011158,0.9016466543,0.5184310668,0.3564605395,0.5057067663
0.8469919875,0.7066957707,0.2217888693,0.8979612237,0.5163032415,0.4522899195,0.3783581881
0.8520735415,0.6860189211,0.2197178481,0.8940986088,0.5226465697,0.4522899195,0.2510096099
0.8533163129,0.6912223667,0.2152423361,0.8933189985,0.5857586699,0.4522899195,0.1236610317
0.8543933814,0.7217583763,0.2133468252,0.888322405,0.6487904749,0.5481192996,0.1236610317
0.8564094327,0.7707803112,0.215786418,0.885558332,0.6469838308,0.5481192996,-0.003687546497
