IN1,IN2,IN5,Out1
0.8609110267,0.660686357,0.1859282587,0.7397780596
0.8647221922,0.6597278275,0.1859282587,0.7397780596
0.8681743348,0.7328499314,0.1859282587,0.8356074396
0.8678705463,0.7969344719,0.1822748229,0.8356074396
0.8675391406,0.7887185052,0.1704312672,0.8356074396
0.867235352,0.7924156902,0.1636463149,0.8356074396
0.8593920839,0.7580455627,0.1648507443,0.8356074396
0.846494879,0.7199782502,0.1640477914,0.8356074396
0.8356965768,0.7195674519,0.1650514826,0.9314368197
0.8373812224,0.6942348878,0.1573431345,1.0272662
0.8466605818,0.6830063999,0.1442550017,1.0272662
0.8513002616,0.717650393,0.1357838483,1.12309558
0.8599444267,0.7470909404,0.1339772042,1.12309558
0.8593092325,0.7462693438,0.1364262106,1.21892496
0.8558570899,0.7454477471,0.1478682899,1.31475434
0.8516040501,0.7629751428,0.2281234352,1.31475434
0.8397010623,0.7872122446,0.3406974359,1.21892496
0.8321063484,0.8039180436,0.3849401423,1.12309558
0.8342328683,0.8218562377,0.3901593363,1.0272662
0.8402810222,0.7906355641,0.3932507051,0.9314368197
0.8450587877,0.7757098912,0.3924477522,0.9314368197
0.8474062447,0.798714598,0.3943346916,0.8356074396
0.8447826162,0.7288788808,0.3926083428,0.7397780596
0.8360003654,0.6615079537,0.3867467864,0.6439486796
0.8316092399,0.7109406868,0.3745419019,0.6439486796
0.8274114345,0.7983037997,0.3349964701,0.5481192996
0.8144866124,0.8350017844,0.2888668243,0.4522899195
0.8077480299,0.7813241351,0.2460292855,0.4522899195
0.809322207,0.7373687131,0.2113015713,0.4522899195
0.809322207,0.7581824955,0.2078488737,0.4522899195
0.8036330759,0.7679047228,0.2090533031,0.4522899195
0.8012303846,0.759141025,0.2090934508,0.4522899195
0.8087146299,0.7477756043,0.211341719,0.4522899195
0.8067538129,0.7443522849,0.2143126448,0.4522899195
0.8008437447,0.7491449321,0.2142323495,0.4522899195
0.8007056589,0.7574978316,0.2112614237,0.4522899195
0.8005675732,0.7590040922,0.2070860684,0.4522899195
0.7991038648,0.6993014006,0.2090533031,0.3564605395
0.8036330759,0.6441174907,0.2120643766,0.3564605395
0.8042958873,0.7084758968,0.2152761883,0.3564605395
0.7971154306,0.7636598067,0.235189421,0.3564605395
0.7955412535,0.7635228739,0.2883047572,0.4522899195
0.7962869164,0.7632490083,0.3284925514,0.4522899195
0.7915367681,0.7629751428,0.3286129943,0.4522899195
0.7802137402,0.76283821,0.3692825602,0.4522899195
0.7751321862,0.7706433784,0.4158136824,0.4522899195
0.7762092547,0.7915940935,0.4131639378,0.5481192996
0.7820364715,0.7724235045,0.4096710925,0.5481192996
0.7840525228,0.7023139217,0.4018423015,0.6439486796
0.7840525228,0.6493209363,0.3842977799,0.6439486796
0.7840525228,0.6868405177,0.3660707485,0.7397780596
0.7856266999,0.7581824955,0.3637823326,0.8356074396
0.785654317,0.7629751428,0.3740601301,0.8356074396
0.7834173286,0.7487341338,0.3741404254,0.9314368197
0.7830030715,0.7190197208,0.4344020427,1.0272662
0.7817879172,0.6871143833,0.5181098856,1.0272662
0.7785014774,0.7354516542,0.5481804728,0.9314368197
0.7728951978,0.7877599757,0.5664877996,0.8356074396
0.7651623983,0.7672200589,0.5684550343,0.8356074396
0.7598599072,0.7514727893,0.5721887654,0.7397780596
0.7527070676,0.7214845108,0.551793761,0.7397780596
0.7456646966,0.705874174,0.4649142541,0.7397780596
0.746520828,0.7124469474,0.3616545073,0.6439486796
0.7511052734,0.7124469474,0.3296166855,0.6439486796
0.7573743645,0.6957411484,0.3313430343,0.6439486796
0.7609645928,0.7060111068,0.3296166855,0.6439486796
0.7628701755,0.7327129986,0.3290947661,0.7397780596
0.7626768556,0.7288788808,0.3317846584,0.8356074396
0.7594180329,0.7572239661,0.3329489401,0.7397780596
0.7575953016,0.8158311954,0.3364016377,0.7397780596
0.7554687817,0.7774900173,0.349088294,0.6439486796
0.7444495424,0.6930024928,0.3977472415,0.5481192996
0.7402241198,0.6673960631,0.4871560502,0.5481192996
0.7400584169,0.6873882489,0.5304753607,0.4522899195
0.7385670913,0.7124469474,0.5197960868,0.4522899195
0.7363853372,0.7113514852,0.5173069327,0.3564605395
0.7352530344,0.7600995544,0.4863129496,0.3564605395
0.741245954,0.8066566992,0.4344421904,0.3564605395
0.7464379766,0.8037811109,0.4166166354,0.3564605395
0.7519890219,0.7722865717,0.416094716,0.4522899195
0.7546126503,0.736820982,0.4155727966,0.4522899195
0.76021893,0.734356192,0.4362488345,0.4522899195
0.7590866272,0.7310698053,0.5150988122,0.4522899195
0.7552754617,0.7216214436,0.5794554894,0.5481192996
0.7570705759,0.7180611913,0.5813424288,0.5481192996
0.7509948048,0.7214845108,0.5813424288,0.5481192996
0.7412735712,0.7179242585,0.5770466307,0.4522899195
0.7422401711,0.7124469474,0.557133398,0.4522899195
0.7495310964,0.7035463168,0.522044355,0.4522899195
0.7551926103,0.7053264429,0.4753927898,0.4522899195
0.7589209244,0.7223061075,0.4448805785,0.4522899195
0.7710172322,0.7521574532,0.459132993,0.4522899195
0.7919234081,0.7839258579,0.4837033526,0.4522899195
0.7961764478,0.8020009847,0.4957074989,0.4522899195
0.7912882138,0.8015901864,0.4984375389,0.4522899195
0.7923376652,0.7794070762,0.4621039188,0.4522899195
0.7950717621,0.7585932938,0.4182626889,0.3564605395
0.8004847218,0.747364806,0.4186641653,0.2606311595
0.8058148301,0.7521574532,0.425971037,0.3564605395
0.8086593956,0.7703695128,0.4270148758,0.3564605395
0.8115039611,0.6901269044,0.4781629774,0.4522899195
0.8114211097,0.6505533314,0.5365376554,0.4522899195
0.8073061557,0.7317544692,0.5348514542,0.5481192996
0.811862984,0.7466801421,0.5347711589,0.5481192996
0.8268590916,0.7569501005,0.5649220414,0.6439486796
0.839259188,0.7666723278,0.5986059168,0.6439486796
0.8459701533,0.777079219,0.6323700875,0.8356074396
0.8501955759,0.7824195974,0.7011430059,0.9314368197
0.8471024561,0.7865275807,0.7321771366,0.8356074396
0.8440369534,0.7453108143,0.7709196155,0.7397780596
0.8473233932,0.6987536695,0.8225896365,0.7397780596
0.8486213989,0.7168287963,0.8280095687,0.6439486796
0.8456939819,0.7347669903,0.8278891258,0.6439486796
0.8434017592,0.7388749737,0.8262029247,0.5481192996
0.8423523078,0.734356192,0.7813178559,0.5481192996
0.8380440338,0.740518167,0.6980114895,0.4522899195
0.834757594,0.7599626216,0.6654116005,0.4522899195
0.8386239938,0.7672200589,0.6654918958,0.4522899195
0.843954102,0.7540745121,0.6579842859,0.4522899195
0.8375745424,0.7464062765,0.6506774143,0.4522899195
0.8276599887,0.7491449321,0.6285159134,0.5481192996
0.8280742458,0.761605815,0.5934670181,0.5481192996
0.832023497,0.8037811109,0.5831892206,0.5481192996
0.8363041539,0.8109016154,0.592222441,0.5481192996
0.839452508,0.7679047228,0.591660374,0.5481192996
0.8459977705,0.7557177055,0.5857185223,0.6439486796
0.8499470216,0.8369188433,0.5862002941,0.7397780596
0.8512174101,0.9396184275,0.5858389652,0.7397780596
0.8481519075,0.9297592674,0.6526847966,0.7397780596
0.8387896966,0.8391097678,0.783004057,0.7397780596
0.8303664686,0.7450369487,0.889194582,0.6439486796
0.8335424398,0.7936480852,0.9381747107,0.6439486796
0.8411095365,0.8215823721,0.933477436,0.6439486796
0.8486766331,0.6920439633,0.9824977124,0.6439486796
0.8533991643,0.6821848033,1.041755639,0.5481192996
0.8450587877,0.7192935863,1.037580283,0.5481192996
0.8396734451,0.7662615295,1.016382326,0.4522899195
0.8426284792,0.8663593908,0.934159946,0.3564605395
0.8465777304,0.7709172439,0.8703251881,0.3564605395
0.8500022559,0.6041331193,0.8572370554,0.3564605395
0.8564922841,0.6435697596,0.7676275085,0.3564605395
0.8605243867,0.7618796805,0.6837189273,0.2606311595
0.8621261809,0.7310698053,0.6829159744,0.2606311595
0.865854495,0.7180611913,0.6783792903,0.2606311595
0.8686162091,0.7302482086,0.6768938274,0.2606311595
0.8692514033,0.6713671137,0.643330395,0.2606311595
0.8628994608,0.6914962322,0.5742362954,0.06897239942
0.8555533013,0.7802286729,0.5395085812,0.06897239942
0.8561884955,0.7828303957,0.5049414576,0.06897239942
0.8531782272,0.7573608988,0.4704546293,0.1648017794
0.8515211987,0.7223061075,0.4678851799,0.2606311595
0.8540067414,0.7324391331,0.4686479852,0.3564605395
0.8616843066,0.7598256889,0.4730642263,0.4522899195
0.8722064374,0.7716019078,0.4735861457,0.4522899195
0.8824800139,0.7644814033,0.4748307227,0.5481192996
0.8960676474,0.6906746355,0.4928168684,0.6439486796
0.9027509956,0.6196065233,0.5649220414,0.6439486796
0.9014529899,0.6658898026,0.6257858735,0.6439486796
0.8946591732,0.6841018622,0.6679007546,0.5481192996
0.8915660534,0.7280572842,0.7155158633,0.5481192996
0.8916765219,0.8376035072,0.7128661187,0.4522899195
0.8917593734,0.8061089681,0.7102565216,0.4522899195
0.8918698419,0.7422982932,0.7038328982,0.3564605395
0.8970342473,0.7098452246,0.70363216,0.3564605395
0.9064240753,0.6936871567,0.7007415294,0.2606311595
0.9108704351,0.7261402253,0.6612362453,0.2606311595
0.9116989493,0.7212106452,0.6095260767,0.1648017794
0.9125550807,0.7056003084,0.5694185778,0.1648017794
0.9076944638,0.7165549307,0.5440051176,0.1648017794
0.8990779158,0.7324391331,0.5414758159,0.1648017794
0.8983046358,0.7618796805,0.5428006882,0.2606311595
0.9011768185,0.7843366563,0.5481001776,0.2606311595
0.8984703387,0.7654399328,0.5487023922,0.3564605395
0.8970342473,0.7544853105,0.5527573045,0.3564605395
0.8944106189,0.7621535461,0.5521149422,0.3564605395
0.8968133102,0.7674939245,0.5047407194,0.4522899195
0.9041042355,0.7565393022,0.4531509936,0.4522899195
0.8984703387,0.7149117374,0.4506618396,0.4522899195
0.8923117162,0.6951934173,0.4526692219,0.4522899195
0.8915660534,0.7180611913,0.4252082317,0.4522899195
0.8975865902,0.7425721587,0.3644246949,0.3564605395
0.9053470068,0.7470909404,0.3103056675,0.3564605395
0.9098209837,0.7298374103,0.2887463813,0.3564605395
0.9102352408,0.7153225357,0.2950897095,0.2606311595
0.911643715,0.7292896792,0.2980606353,0.2606311595
0.9092686409,0.7592779577,0.2951700048,0.2606311595
0.9132455092,0.7728343028,0.2972175348,0.2606311595
0.9274131026,0.7631120756,0.2980204877,0.2606311595
0.9426301474,0.7724235045,0.2962941389,0.2606311595
0.9572119979,0.7321652675,0.3165687004,0.3564605395
0.9645857746,0.6675329959,0.4128829042,0.3564605395
0.9690321344,0.6549351803,0.4987988677,0.3564605395
0.9669056145,0.7455846799,0.5012478741,0.3564605395
0.9665465916,0.8265119521,0.4986382771,0.3564605395
0.9678998316,0.7455846799,0.524653952,0.3564605395
0.9621554662,0.6709563154,0.5636373167,0.4522899195
0.9564939523,0.604954716,0.5668491285,0.2606311595
0.9535665353,0.596875682,0.565082632,0.1648017794
0.94666225,0.6845126605,0.5655644038,0.1648017794
0.935698245,0.7325760659,0.4903678619,0.1648017794
0.9337926622,0.736820982,0.3949369063,0.1648017794
0.9374933591,0.7147748046,0.3790785859,0.1648017794
0.9421054217,0.6478146758,0.3753047071,0.1648017794
0.9487059185,0.6894422405,0.3753047071,0.2606311595
0.9493411127,0.749829596,0.3775128277,0.2606311595
0.9499486898,0.6919070306,0.3788377,0.2606311595
0.9505838841,0.6480885413,0.3781150424,0.1648017794
0.9522961468,0.6735580382,0.3812064112,0.1648017794
0.954477901,0.6887575766,0.3840167464,0.1648017794
0.9612441005,0.6550721131,0.3842174847,0.2606311595
0.9688111972,0.6727364415,0.3844182229,0.2606311595
0.9704682257,0.6725995087,0.3852613235,0.2606311595
0.9759088025,0.6976582073,0.3840167464,0.3564605395
0.9786981338,0.7524313188,0.3834145317,0.3564605395
0.9758259511,0.7502403943,0.3833342364,0.3564605395
0.9659390145,0.7687263195,0.3836554176,0.4522899195
0.9498382212,0.7742036306,0.4393000556,0.3564605395
0.9437624502,0.7761206895,0.4996419683,0.3564605395
0.9437624502,0.773382034,0.5005252165,0.3564605395
0.9469108043,0.7391488393,0.5030946659,0.2606311595
0.9501143927,0.7153225357,0.5015690553,0.2606311595
0.9516333354,0.7551699744,0.4844260102,0.2606311595
0.9519095068,0.8232255655,0.4655164688,0.2606311595
0.9474907642,0.7785854796,0.46379012,0.2606311595
0.9487611527,0.7056003084,0.4679253275,0.2606311595
0.9587309407,0.7261402253,0.4704546293,0.1648017794
0.965248586,0.7720127062,0.4699327099,0.2606311595
0.9693911572,0.8156942626,0.4676844417,0.3564605395
0.9715452942,0.824731826,0.5245736567,0.4522899195
0.9684245572,0.8178851871,0.6284757658,0.5481192996
0.962707809,0.7295635447,0.7047562941,0.6439486796
0.9564111008,0.6667113993,0.737356183,0.8356074396
0.9583719179,0.7209367797,0.7331406801,0.9314368197
0.9606089063,0.7887185052,0.728162372,1.0272662
0.9606089063,0.8208977082,0.7222205203,1.12309558
0.9606089063,0.8233624982,0.717483098,1.21892496
0.9606089063,0.765303,0.7553824763,1.31475434
0.9627906604,0.702176989,0.8048042291,1.21892496
0.9699711171,0.7138162752,0.8070926449,1.21892496
0.9758535682,0.7416136293,0.8416597685,1.12309558
0.9769306367,0.7637967394,0.9017607953,1.12309558
0.9778696195,0.7785854796,0.9191848739,1.0272662
0.9753840768,0.7967975391,0.9162540957,0.9314368197
0.9688664315,0.7661245967,0.9544746551,0.9314368197
0.964668626,0.7190197208,1.033966995,0.8356074396
0.9598632435,0.7562654366,1.074074494,0.8356074396
0.9478774042,0.7826934629,1.074676709,0.7397780596
0.9187137031,0.8072044303,1.072709474,0.6439486796
0.883474231,0.7866645135,0.9942609728,0.6439486796
0.8592263811,0.7339453937,0.8366814604,0.5481192996
0.8426837135,0.7587302266,0.7526122887,0.4522899195
0.8339014626,0.809258422,0.7224614062,0.4522899195
0.8300902971,0.7398335031,0.6757295457,0.3564605395
0.8285161201,0.6887575766,0.6185191495,0.3564605395
0.8233517147,0.7948804802,0.5764042683,0.2606311595
0.8237107375,0.8226778343,0.5755210201,0.2606311595
0.8261962802,0.8324000616,0.5474979629,0.2606311595
0.8340671655,0.7843366563,0.5184310668,0.3564605395
0.8469919875,0.7066957707,0.5163032415,0.4522899195
0.8520735415,0.6860189211,0.5226465697,0.4522899195
0.8533163129,0.6912223667,0.5857586699,0.4522899195
0.8543933814,0.7217583763,0.6487904749,0.5481192996
0.8564094327,0.7707803112,0.6469838308,0.5481192996
0.8558570899,0.8239102294,0.6444143814,0.6439486796
0.8525706501,0.8151465315,0.6894600408,0.6439486796
0.8585911868,0.7714649751,0.7416118335,0.6439486796
0.8668210949,0.7458585454,0.7730072931,0.6439486796
0.8737806145,0.7564023694,0.8086584031,0.5481192996
0.8827561853,0.7521574532,0.842061245,0.5481192996
0.8818172025,0.6980690056,0.875905711,0.5481192996
0.8768737343,0.653839718,0.8709675505,0.5481192996
0.8770394371,0.7029985856,0.8710478458,0.5481192996
0.8834189967,0.7492818649,0.8676352958,0.5481192996
0.8877548879,0.7605103528,0.867956477,0.4522899195
0.8825628654,0.8143249348,0.8720515369,0.4522899195
0.879745917,0.822267036,0.868638987,0.4522899195
0.8869816079,0.778311614,0.8658286517,0.4522899195
0.9015634585,0.7481864027,0.8658286517,0.4522899195
0.9141568749,0.7325760659,0.915651881,0.4522899195
0.9206745202,0.7559915711,1.02160152,0.4522899195
0.9256732227,0.7611950166,1.073231393,0.3564605395
0.9277721254,0.7061480396,1.102619471,0.3564605395
0.9301195824,0.6480885413,1.150073989,0.2606311595
0.932770828,0.6671221976,1.158545142,0.2606311595
0.9220553772,0.6962888795,1.193112266,0.2606311595
0.902060567,0.6851973244,1.235789214,0.1648017794
0.9065069268,0.7080650985,1.241209146,0.06897239942
0.918106126,0.7373687131,1.174042134,-0.02685698061
0.9233533829,0.7280572842,1.080779151,-0.02685698061
0.9278549769,0.7590040922,1.067570575,-0.02685698061
0.9249275599,0.8329477928,1.065523045,0.06897239942
0.9185756174,0.8172005232,1.071986816,0.06897239942
0.9032481041,0.7679047228,1.147464392,0.06897239942
0.8821762254,0.7028616529,1.217040263,0.06897239942
0.8783098256,0.6283702212,1.215916129,0.06897239942
0.87701182,0.6508271969,1.16950545,0.06897239942
0.8759071343,0.7290158136,1.074676709,0.1648017794
0.8814581797,0.7511989238,1.022645359,0.2606311595
0.8809610712,0.7302482086,0.9951843686,0.2606311595
0.8799668541,0.7123100146,0.9735447872,0.1648017794
0.8478481189,0.7754360256,0.9740667066,0.1648017794
0.785267677,0.8073413631,0.9720593243,0.06897239942
0.7540603075,0.7218953091,0.8716500605,0.06897239942
0.7498072678,0.7013553923,0.6888578261,-0.02685698061
0.751022422,0.7316175364,0.5732326042,-0.02685698061
0.7489511364,0.7605103528,0.5111643428,-0.1226863606
0.746907468,0.7706433784,0.4807324268,-0.02685698061
0.7458303994,0.7868014463,0.4560416242,0.1648017794
0.7425163425,0.7981668669,0.426533104,0.1648017794
0.7269955092,0.8074782959,0.4228395206,0.1648017794
0.7100662016,0.7377795115,0.4191057894,0.1648017794
0.7075254247,0.6780768199,0.4182225412,0.1648017794
0.7125241272,0.7364101837,0.4176604742,0.2606311595
0.7147058814,0.7618796805,0.4130033472,0.2606311595
0.7039075792,0.7564023694,0.4094302066,0.2606311595
0.6904027971,0.7488710666,0.3865460482,0.2606311595
0.6783341064,0.7309328725,0.3216674515,0.1648017794
0.6634208502,0.7361363181,0.251087889,0.06897239942
0.6430946343,0.7581824955,0.1928336539,0.1648017794
0.6234864641,0.7435306882,0.1255060508,0.1648017794
0.6167478816,0.7490079993,0.06371882288,0.2606311595
0.6200895557,0.7654399328,0.005263849621,0.2606311595
0.6341466806,0.7544853105,-0.03195301866,0.2606311595
0.6515178624,0.7453108143,-0.03307715276,0.3564605395
0.6647188558,0.7646183361,-0.02793825401,0.3564605395
0.675517158,0.7744774962,-0.02693456285,0.3564605395
0.6802949235,0.7725604373,-0.02645279109,0.6439486796
0.6869506545,0.7724235045,0.01554164712,0.7397780596
0.6898780714,0.726277158,0.1241410308,0.7397780596
0.6797978149,0.7158702669,0.2298096363,0.7397780596
0.6700213469,0.754759176,0.2640555788,0.7397780596
0.6686957242,0.7846105218,0.2632927735,0.7397780596
0.6838299175,0.7766684207,0.2337441057,0.8356074396
0.7018915279,0.7038201823,0.2008631832,0.8356074396
0.7053989048,0.6672591304,0.2076481355,0.8356074396
0.7066692933,0.664383542,0.2080496119,0.8356074396
0.7108947159,0.6980690056,0.2230246841,0.7397780596
0.7143468585,0.7395596376,0.3052069164,0.6439486796
0.7162248241,0.7376425787,0.3819692165,0.6439486796
0.7114746758,0.7416136293,0.4241242452,0.6439486796
0.6948491569,0.7214845108,0.4613411135,0.6439486796
0.6817310148,0.7655768656,0.4628265764,0.6439486796
0.6889943229,0.8367819106,0.4536729131,0.6439486796
0.7084091732,0.8156942626,0.3935317386,0.6439486796
0.7155343956,0.7554438399,0.3485262269,0.5481192996
0.7171914241,0.725044763,0.349088294,0.5481192996
0.7261669949,0.7312067381,0.3470809117,0.8356074396
0.7396993941,0.7295635447,0.351135824,1.0272662
0.7501662906,0.717650393,0.3517380387,1.0272662
0.7556344846,0.7129946785,0.3602493397,1.0272662
0.748868285,0.7514727893,0.4208722859,1.0272662
0.7346178401,0.7891293035,0.5201975633,1.0272662
0.7288734748,0.7710541767,0.5726705372,1.0272662
0.7388708799,0.7520205205,0.601536695,1.0272662
0.7522651933,0.7536637138,0.6737221634,1.0272662
0.7640577126,0.7588671594,0.7198919568,1.0272662
0.7715419579,0.7754360256,0.7145121722,1.0272662
0.7742484377,0.7828303957,0.7083695823,0.8356074396
0.781732683,0.6949195517,0.7064826429,0.7397780596
0.7857095513,0.6479516086,0.708971797,0.7397780596
0.7827821343,0.7206629141,0.7113003605,0.6439486796
0.7812079573,0.7429829571,0.7623280191,0.5481192996
0.7717352779,0.7622904789,0.8223888982,0.4522899195
0.75983229,0.7396965704,0.8223888982,0.3564605395
0.7527070676,0.7199782502,0.7959315992,0.2606311595
0.751602382,0.7307959397,0.7192094468,0.1648017794
0.7553583132,0.7103929557,0.6202856459,0.3564605395
0.7589485415,0.6880729128,0.572469799,0.4522899195
0.762566387,0.6936871567,0.5762436777,0.4522899195
0.7590037758,0.7866645135,0.5893719581,0.4522899195
0.7569324902,0.8592388863,0.6798647533,0.4522899195
0.7572086616,0.7902247658,0.8304987228,0.4522899195
0.748868285,0.7621535461,0.8993519365,0.4522899195
0.7454437595,0.7673569917,0.8998738559,0.4522899195
0.7410250169,0.7666723278,0.8993117889,0.4522899195
0.7282382805,0.7658507311,0.8926071319,0.5481192996
0.7169704869,0.7328499314,0.8845776026,0.6439486796
0.7072216361,0.7010815267,0.8900778302,0.6439486796
0.7019467621,0.6196065233,0.8927275749,0.5481192996
0.69095514,0.5993404721,0.9455618776,0.4522899195
0.6834432776,0.7060111068,1.00779073,0.2606311595
0.6828357004,0.7763945551,0.9733841966,-0.4101745007
0.692915957,0.8330847255,0.7812777083,-0.9851507809
0.7038523449,0.7946066147,0.5296724078,-0.8893214009
0.7058683962,0.6921808961,0.4466470749,-0.6976626408
0.7104528416,0.6469930791,0.4231607017,-0.6018332608
0.7150925213,0.7134054768,0.3896374169,-0.5060038807
0.7134354929,0.7787224123,0.3877906252,-0.3143451207
0.7039904306,0.7792701435,0.3902797793,-0.2185157407
0.7006211394,0.7232646369,0.3954588257,-0.1226863606
0.7006211394,0.7298374103,0.3942543963,0.06897239942
0.7021676993,0.7813241351,0.3977070939,0.06897239942
0.7059512476,0.7752990929,0.3985100468,0.06897239942
0.7158658013,0.7268248892,0.4280587146,0.06897239942
0.7250346921,0.6882098455,0.5055035246,0.06897239942
0.7258632064,0.6815001394,0.551793761,0.06897239942
0.7267193378,0.7190197208,0.5484213587,0.06897239942
0.729122029,0.7553069072,0.5441255605,0.06897239942
0.7297848404,0.7451738815,0.5370595748,0.06897239942
0.7307514404,0.7020400562,0.5276650255,0.06897239942
0.7338997945,0.6842387949,0.5230078985,-0.02685698061
0.7380423656,0.7147748046,0.5030143706,-0.02685698061
0.7454989938,0.7279203514,0.4767176621,-0.02685698061
0.7480673879,0.716417998,0.4692501999,-0.02685698061
0.7519061705,0.7785854796,0.4672428176,0.06897239942
0.7649414611,0.8317153977,0.4645127776,0.06897239942
0.7688078609,0.7757098912,0.4692501999,0.06897239942
0.7629806441,0.7246339647,0.5370595748,0.1648017794
0.7649414611,0.7039571151,0.6458998444,0.1648017794
0.7634501355,0.7113514852,0.7312135931,0.2606311595
0.7594732672,0.7299743431,0.7728868501,0.2606311595
0.7601084614,0.748597201,0.7273192714,0.2606311595
0.7702715694,0.7553069072,0.637308248,0.2606311595
0.7830859229,0.7536637138,0.5937881992,0.3564605395
0.7923652823,0.7458585454,0.5966788298,0.4522899195
0.8008989789,0.7532529155,0.5945108569,0.5481192996
0.8054281901,0.7639336722,0.6513197766,0.5481192996
0.8023350703,0.7606472855,0.7728868501,0.6439486796
0.792310048,0.7654399328,0.8329878769,0.7397780596
0.7896588025,0.7943327491,0.8336703869,0.8356074396
0.7888026711,0.7218953091,0.8679966246,0.9314368197
0.7941051622,0.6845126605,0.9075019088,0.7397780596
0.799352419,0.7802286729,0.9052536406,0.6439486796
0.8024455388,0.6642466092,0.9829393365,0.6439486796
0.8027217102,0.6208389183,1.10587143,0.6439486796
0.8010646818,0.7631120756,1.141803574,0.6439486796
0.7995733562,0.7848843874,1.058256321,0.6439486796
0.7920062595,0.7993992619,0.8228305223,0.6439486796
0.7918681738,0.6752012315,0.6293188664,0.7397780596
0.796811642,0.6091996321,0.5847549788,0.7397780596
0.7961764478,0.7585932938,0.5834301064,0.7397780596
0.7991038648,0.7210737124,0.5854374888,0.8356074396
0.8012856189,0.7121730818,0.5905362399,0.9314368197
0.8021417503,0.7670831261,0.6536884878,1.0272662
0.7923652823,0.7564023694,0.7152348298,1.0272662
0.7822574086,0.7605103528,0.7134281857,1.12309558
0.790155911,0.8037811109,0.7440206923,1.21892496
0.811862984,0.777079219,0.8134359731,1.31475434
0.8306978743,0.7361363181,0.8956182054,1.31475434
0.8293998686,0.7324391331,0.9446786294,1.41058372
0.8184634807,0.7666723278,1.000122529,1.5064131
0.7995733562,0.7915940935,1.055365691,1.31475434
0.7814841287,0.7269618219,1.045368927,1.21892496
0.7628149413,0.6405572385,1.023689198,1.31475434
0.7439248167,0.6804046771,0.9316306443,1.41058372
0.7369652971,0.8270596833,0.7798725406,1.5064131
0.740665994,0.9042897705,0.6291984234,1.69807186
0.7475426622,0.8514337179,0.5468957482,1.79390124
0.7590313929,0.7298374103,0.5483812111,1.88973062
0.7739722663,0.6516487936,0.5927845081,2.08138938
0.7786671803,0.6242622378,0.7759782189,2.17721876
0.7785014774,0.7192935863,0.9701322372,1.88973062
0.7703268037,0.8396574989,1.01393332,1.12309558
0.7612683814,0.7113514852,0.9665992444,0.3564605395
0.7603017814,0.7066957707,0.812873906,0.06897239942
0.7694430551,0.7811872024,0.5572939886,0.06897239942
0.7798547174,0.7631120756,0.3143204322,0.1648017794
0.7815945973,0.6627403487,0.1865706211,0.1648017794
0.7792747574,0.614266145,0.1491128669,0.2606311595
0.7767615976,0.7077912329,0.1467441558,0.2606311595
0.7761816376,0.8010424553,0.1204474473,0.2606311595
0.7792747574,0.7557177055,0.09117981307,0.3564605395
0.7728675806,0.6849234588,0.09142069895,0.3564605395
0.758064793,0.7087497624,0.0612296688,0.2606311595
0.7463551251,0.7210737124,-0.005254833755,0.1648017794
0.7429305996,0.663151147,-0.06150168646,0.06897239942
0.7506910163,0.725044763,-0.1189128209,0.06897239942
0.7559658903,0.8048765731,-0.1825869882,-0.02685698061
0.7586447529,0.7358624526,-0.2436114109,-0.02685698061
0.7600532271,0.6532919869,-0.2782186821,-0.1226863606
0.764720524,0.5614100923,-0.2754886421,-0.1226863606
0.7717352779,0.5130728214,-0.3114609334,-0.2185157407
0.7650243126,0.5746925719,-0.4154834854,-0.3143451207
0.7524585133,0.6242622378,-0.5212725338,-0.3143451207
0.7433448567,0.6448021546,-0.6170648183,-0.3143451207
0.7417982968,0.6845126605,-0.7033019629,-0.3143451207
0.7469627022,0.6788984166,-0.7335331407,-0.3143451207
0.7443943081,0.7611950166,-0.7335732884,-0.2185157407
0.7363853372,0.7762576223,-0.7356208183,-0.2185157407
0.7295362862,0.6254946328,-0.7553333128,-0.2185157407
0.7231014923,0.6815001394,-0.8227813588,-0.2185157407
0.7129107672,0.7735189667,-0.874210494,-0.1226863606
0.7072216361,0.715185603,-0.9015108936,-0.1226863606
0.6978318081,0.6624664831,-0.9492865929,-0.1226863606
0.6868125688,0.6675329959,-0.9753424154,-0.2185157407
0.6860116717,0.787623043,-1.000474842,-0.2185157407
0.6918388885,0.8741645592,-1.020749404,-0.1226863606
0.6997926251,0.8314415322,-1.018340545,-0.1226863606
0.7030514478,0.8111754809,-1.018340545,-0.02685698061
0.7037418763,0.7718757734,-1.009347472,-0.02685698061
0.704459922,0.6794461477,-0.9594840951,-0.02685698061
0.7012839507,0.7110776196,-0.9140369593,0.06897239942
0.6986050881,0.754759176,-0.9136354828,0.06897239942
0.7019467621,0.740518167,-0.9149202075,-0.02685698061
0.7033828535,0.7253186286,-0.917128328,-0.02685698061
0.6985774709,0.6765705593,-0.9157633081,0.1648017794
0.6903199457,0.7372317804,-0.9270849444,0.3564605395
0.6861773745,0.9419462847,-0.9902371923,0.5481192996
0.6859840545,1.0368407,-1.055115789,0.7397780596
0.6838851518,0.9555026298,-1.065313291,0.8356074396
0.6784998093,0.8837498537,-0.9520567805,1.31475434
0.6749095809,0.8029595142,-0.6586979277,1.79390124
0.6670386957,0.6909485011,-0.401672695,1.88973062
0.6596096847,0.7268248892,-0.3246695091,1.98556
